Total_Caribou,HERD,Date,year,jday,season,habitat,propOpen,propClosed
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.335766434669495,0.664233565330505
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,closed,0.613138675689697,0.386861324310303
5,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.153284668922424,0.846715331077576
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,closed,0.153284668922424,0.846715331077576
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,closed,0.547445237636566,0.452554732561112
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.576642334461212,0.423357665538788
4,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.489051103591919,0.510948896408081
4,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.489051103591919,0.510948896408081
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,open,0.489051103591919,0.510948896408081
1,Mt_Peyton,2003-06-18T02:30:00Z,2003,169,Calving,closed,0.0218978095799685,0.978102207183838
1,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,0.883211672306061,0.116788320243359
4,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,0.846715331077576,0.153284668922424
1,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,0.781021893024445,0.218978106975555
4,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,0.737226247787476,0.262773722410202
6,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,0.854014575481415,0.145985394716263
2,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,open,1,0
2,Pothill,2011-06-18T02:30:00Z,2011,169,Calving,closed,0.649635016918182,0.350364953279495
2,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,closed,0.328467160463333,0.671532869338989
7,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,closed,0.218978106975555,0.781021893024445
6,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,closed,0.423357665538788,0.576642334461212
19,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,1,0
1,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,1,0
7,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,1,0
10,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.729927003383637,0.270072996616364
6,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.810218989849091,0.189781025052071
48,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.978102207183838,0.0218978095799685
9,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,closed,0.299270063638687,0.700729906558991
2,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.532846689224243,0.467153280973434
4,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,closed,0.357664227485657,0.642335772514343
25,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.649635016918182,0.350364953279495
3,Pothill,2005-06-11T02:30:00Z,2005,162,Calving,open,0.613138675689697,0.386861324310303
13,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,0.934306561946869,0.0656934306025505
1,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,closed,0.919708013534546,0.0802919715642929
4,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,1,0
5,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,0.992700755596161,0.00729927001520991
5,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,0.722627758979797,0.277372270822525
6,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,1,0
18,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,0.729927003383637,0.270072996616364
9,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,closed,0.664233565330505,0.335766434669495
6,Pothill,2006-06-13T02:30:00Z,2006,164,Calving,open,0.824817538261414,0.175182476639748
8,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.788321197032929,0.211678832769394
29,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.489051103591919,0.510948896408081
41,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,closed,0.832116782665253,0.167883217334747
13,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,closed,0.510948896408081,0.489051103591919
6,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,1,0
7,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.766423344612122,0.233576640486717
6,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,open,0.978102207183838,0.0218978095799685
10,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,closed,0.306569337844849,0.693430662155151
4,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,open,0.963503658771515,0.0364963486790657
3,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,closed,0.737226247787476,0.262773722410202
6,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.970802903175354,0.0291970800608397
6,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,closed,0.416058391332626,0.583941578865051
5,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.919708013534546,0.0802919715642929
10,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,open,0.875912427902222,0.12408759444952
4,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,open,0.503649652004242,0.49635037779808
3,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.956204354763031,0.0437956191599369
36,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.992700755596161,0.00729927001520991
6,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.970802903175354,0.0291970800608397
1,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,1,0
8,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,closed,0.437956213951111,0.562043786048889
7,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.963503658771515,0.0364963486790657
3,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.992700755596161,0.00729927001520991
0,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,closed,0.941605865955353,0.0583941601216793
2,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,1,0
4,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.686131358146668,0.31386861205101
13,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.905109465122223,0.0948905125260353
6,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.985401451587677,0.0145985400304198
5,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,closed,0.868613123893738,0.131386861205101
19,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,closed,0.846715331077576,0.153284668922424
5,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,1,0
3,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.992700755596161,0.00729927001520991
15,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,closed,0.335766434669495,0.664233565330505
1,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,1,0
3,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,1,0
1,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.92700731754303,0.0729926973581314
4,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,1,0
2,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.905109465122223,0.0948905125260353
2,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.956204354763031,0.0437956191599369
1,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.81751823425293,0.182481750845909
7,Pothill,2002-03-12T03:30:00Z,2002,71,Winter,closed,0.591240882873535,0.408759117126465
4,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,1,0
20,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,1,0
6,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.854014575481415,0.145985394716263
1,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.832116782665253,0.167883217334747
7,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.956204354763031,0.0437956191599369
1,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.948905110359192,0.0510948896408081
16,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,closed,0.700729906558991,0.299270063638687
13,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.992700755596161,0.00729927001520991
26,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,open,0.875912427902222,0.12408759444952
4,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.795620441436768,0.204379558563232
13,Pothill,2006-10-06T02:30:00Z,2006,279,Rut,open,0.985401451587677,0.0145985400304198
1,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.978102207183838,0.0218978095799685
1,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,1,0
2,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.868613123893738,0.131386861205101
3,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,1,0
1,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.722627758979797,0.277372270822525
10,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.605839431285858,0.394160598516464
2,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.635036468505859,0.364963501691818
3,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,closed,0.321167886257172,0.678832113742828
2,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,open,0.905109465122223,0.0948905125260353
17,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,closed,0.0291970800608397,0.970802903175354
3,Pothill,2004-06-17T02:30:00Z,2004,169,Calving,closed,0.255474448204041,0.74452555179596
4,Pothill,2003-11-12T03:30:00Z,2003,316,Winter,closed,0.00729927001520991,0.992700755596161
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,closed,0.635036468505859,0.364963501691818
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.510948896408081,0.489051103591919
1,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.613138675689697,0.386861324310303
7,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,closed,0.437956213951111,0.562043786048889
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.386861324310303,0.613138675689697
4,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.832116782665253,0.167883217334747
19,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,closed,0.620437979698181,0.379562050104141
3,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.408759117126465,0.591240882873535
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.532846689224243,0.467153280973434
14,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.912408769130707,0.0875912383198738
8,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.992700755596161,0.00729927001520991
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,1,0
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,1,0
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.970802903175354,0.0291970800608397
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.875912427902222,0.12408759444952
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.846715331077576,0.153284668922424
2,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.948905110359192,0.0510948896408081
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.992700755596161,0.00729927001520991
9,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.970802903175354,0.0291970800608397
5,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.92700731754303,0.0729926973581314
7,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.978102207183838,0.0218978095799685
4,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.824817538261414,0.175182476639748
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.766423344612122,0.233576640486717
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,closed,0.532846689224243,0.467153280973434
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,1,0
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,1,0
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,closed,0.759124100208283,0.240875914692879
0,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.452554732561112,0.547445237636566
2,Pothill,2005-01-23T03:30:00Z,2005,23,Winter,open,0.890510976314545,0.109489053487778
43,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,1,0
26,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.474452555179596,0.525547444820404
103,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,,
16,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.992700755596161,0.00729927001520991
57,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,,
90,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.992700755596161,0.00729927001520991
6,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,closed,0.956204354763031,0.0437956191599369
54,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.890510976314545,0.109489053487778
17,Pothill,2006-03-08T03:30:00Z,2006,67,Winter,open,0.956204354763031,0.0437956191599369
10,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.92700731754303,0.0729926973581314
26,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.824817538261414,0.175182476639748
28,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.824817538261414,0.175182476639748
12,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.846715331077576,0.153284668922424
32,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.941605865955353,0.0583941601216793
18,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.934306561946869,0.0656934306025505
13,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.934306561946869,0.0656934306025505
24,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.905109465122223,0.0948905125260353
55,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.883211672306061,0.116788320243359
27,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
1,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
20,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
20,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
20,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
23,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
18,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
1,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.970802903175354,0.0291970800608397
22,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.941605865955353,0.0583941601216793
20,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.832116782665253,0.167883217334747
17,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.832116782665253,0.167883217334747
9,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.919708013534546,0.0802919715642929
9,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,closed,0.481751829385757,0.518248200416565
8,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.810218989849091,0.189781025052071
5,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
25,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
21,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
15,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
14,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
4,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.31386861205101,0.445255488157272
8,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.970802903175354,0.0291970800608397
15,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.970802903175354,0.0291970800608397
34,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,closed,0.357664227485657,0.642335772514343
69,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,0.846715331077576,0.153284668922424
3,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.956204354763031,0.0437956191599369
32,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.912408769130707,0.0875912383198738
35,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.912408769130707,0.0875912383198738
155,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,0.686131358146668,0.31386861205101
7,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.941605865955353,0.0583941601216793
5,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.941605865955353,0.0583941601216793
14,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.978102207183838,0.0218978095799685
40,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.846715331077576,0.153284668922424
36,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.846715331077576,0.153284668922424
18,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.81751823425293,0.182481750845909
23,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.81751823425293,0.182481750845909
18,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.525547444820404,0.474452555179596
26,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.715328454971314,0.284671545028687
7,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.92700731754303,0.0729926973581314
5,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,open,0.92700731754303,0.0729926973581314
33,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.642335772514343,0.357664227485657
9,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,0.401459842920303,0.598540127277374
27,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,0.846715331077576,0.153284668922424
121,Lapoile,2010-03-19T02:30:00Z,2010,78,Winter,closed,0.240875914692879,0.759124100208283
22,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,closed,0.759124100208283,0.240875914692879
15,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.481751829385757,0.518248200416565
19,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.116788320243359,0.883211672306061
69,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.262773722410202,0.737226247787476
69,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,closed,0.299270063638687,0.700729906558991
7,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.649635016918182,0.350364953279495
11,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.649635016918182,0.350364953279495
10,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,open,0.883211672306061,0.116788320243359
127,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,0.970802903175354,0.0291970800608397
4,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.81751823425293,0.182481750845909
11,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,closed,0.569343090057373,0.430656939744949
22,Lapoile,2011-06-17T02:30:00Z,2011,168,Calving,closed,0.489051103591919,0.510948896408081
44,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,1,0
42,Lapoile,2010-06-11T02:30:00Z,2010,162,Calving,open,,
1,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,,
9,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
28,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
95,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
7,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
74,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
46,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
16,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
47,Lapoile,2006-03-07T03:30:00Z,2006,66,Winter,open,1,0
18,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,,
15,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,,
3,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,,
6,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,0.81751823425293,0
3,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,0.81751823425293,0
4,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,0.81751823425293,0
8,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
19,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
9,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
17,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
3,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
12,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
1,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
13,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
1,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
11,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
14,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
3,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
7,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
4,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
2,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
6,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
2,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
4,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
2,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
12,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
8,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
4,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
7,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
9,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
24,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
8,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
23,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
5,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
1,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
15,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
2,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
11,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
5,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
8,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
1,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
13,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
8,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
6,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
5,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
3,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
4,Lapoile,2002-12-05T03:30:00Z,2002,339,Winter,open,1,0
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.642335772514343,0.357664227485657
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
4,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.751824796199799,0.24817518889904
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.642335772514343,0.357664227485657
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.416058391332626,0.583941578865051
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.284671545028687,0.715328454971314
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.270072996616364,0.729927003383637
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.262773722410202,0.737226247787476
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.474452555179596,0.525547444820404
9,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0291970800608397,0.970802903175354
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0364963486790657,0.963503658771515
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.175182476639748,0.824817538261414
8,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0656934306025505,0.934306561946869
7,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.00729927001520991,0.992700755596161
56,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.481751829385757,0.518248200416565
5,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.291970789432526,0.708029210567474
